Name,Northing,Easting,Elevation,Description
942,5011.532372,5001.386421,99.269080,PF_D2_28_GS25
943,5010.995323,5000.435425,99.334837,PF_C2_28_L1174
944,5010.631748,5000.255707,99.249703,PF_C2_28_L1175
945,5010.482778,5000.333043,99.276780,PF_C2_28_L1176
946,5011.546364,4999.995599,99.300545,PF_C3_28_L1177
947,5011.650264,5000.000841,99.323549,PF_C3_28_L1178
948,5011.674815,5000.928725,99.335710,PF_D2_28_L1179
949,5011.388648,5000.992453,99.303787,PF_D2_28_L1180
950,5011.270399,5001.189482,99.282875,PF_D2_28_L1181
951,5011.619060,5000.827209,99.336493,PF_D2_28_HM268
952,5011.476160,5000.208389,99.307231,PF_C3_28_L1182
953,5011.671952,5000.188046,99.341274,PF_C3_28_L1183
954,5012.464583,5002.015383,99.225076,PF_E2_28A_L1184
955,5012.336086,5002.049073,99.236834,PF_E2_28A_L1185
956,5012.305559,5002.004228,99.235145,PF_E2_28A_L1186
957,5012.311907,5001.930882,99.232038,PF_E2_28A_L1187
958,5012.257611,5001.948588,99.243801,PF_E2_28A_L1188
959,5011.079376,5000.321055,99.307574,PF_C2_28_L1189
960,5011.203669,5000.416739,99.336029,PF_C2_28_L1190
961,5011.000634,5000.409498,99.290313,PF_C2_28_HM271
962,5011.810642,5001.401560,97.695068,PF_D2_28_L1191
963,5011.867646,5000.975595,99.342635,PF_D2_28_L1196
964,5012.231741,5001.261439,99.276823,PF_D2_28_L1198
965,5011.826737,5000.997528,99.317335,PF_D2_28_HM272
966,5011.569161,5001.128622,99.292029,PF_D2_28_HM274
967,5011.290391,5000.746516,99.356543,PF_C2_28_L1199
968,5011.354858,5000.759794,99.350662,PF_C2_28_L1199
969,5011.291819,5000.748696,99.315063,PF_C2_28_L1199
970,5011.340593,5000.759110,99.316376,PF_C2_28_L1199
971,5011.836812,5000.001829,99.350405,PF_C3_28_L1200
972,5012.206920,5002.430682,99.201684,PF_E2_28A_L1201
973,5012.176622,5002.200135,99.185193,PF_E2_28A_HM275
974,5011.878197,5001.799291,99.226594,PF_E2_28_L1202
975,5011.852298,4999.698689,99.359785,PF_C3_28_L1203
976,5011.178426,5000.574818,99.305991,PF_C2_28_L1204
977,5011.295359,5000.770799,99.347992,PF_C2_28_L1204
978,5011.254727,5000.743054,99.306820,PF_C2_28_L1204
979,5011.305736,5000.765411,99.302823,PF_C2_28_L1204
980,5010.932829,5001.342613,99.230703,EL_D2_28_S
981,5011.082025,5000.994900,99.324142,PF_C2_28_L1205
982,5012.467168,5002.564565,99.179350,EL_E2_28A_E
983,5010.997606,5000.803846,99.280371,PF_C2_28_L1206
984,5010.800809,5000.745804,99.285463,PF_C2_28_L1207
985,5011.943772,5000.838267,99.320051,PF_D3_28_L1208
986,5010.895576,5000.924628,99.282964,PF_C2_28_L1209
987,5012.030314,5000.965662,99.285067,PF_D3_28_C14X150
988,5012.230601,4999.862342,99.341860,EL_C3_28_N
989,5011.541958,5000.538080,99.314093,EL_C3_28_E
990,5010.869138,4999.931501,99.291361,EL_C3_28_S
991,5011.526972,4999.279861,99.323153,EL_C3_28_W
992,5011.622965,4999.941691,99.309865,EL_C3_28_C
993,5010.728093,5000.740581,99.266933,PF_C2_28A_L1210
994,5011.879027,5000.607684,99.327226,PF_D3_28_L1211
995,5012.165303,5000.553762,99.333141,PF_D3_28_L1212
996,5012.143624,5000.450854,99.327298,PF_D3_28_L1213
997,5012.134926,5000.434761,99.325636,PF_D3_28_AF11
998,5010.446656,5000.655022,99.229022,PF_C2_28A_HM276
999,5010.619838,5000.748731,99.248996,PF_C2_28A_L1214
1000,5010.953207,5001.178458,99.263788,PF_C2_28A_GS26
1001,5011.028202,5000.941289,99.237838,PF_C2_28A_HM278
1002,5010.795283,5000.895838,99.220571,PF_C2_28A_HM279
1003,5010.914652,5001.261735,99.258064,PF_C2_28A_L1215
1004,5013.158507,5001.152157,99.291740,PF_E3_28_HM280
1005,5011.558420,5000.573287,99.311229,EL_C2_28_N
1006,5010.844976,4999.956594,99.279626,EL_C2_28_W
1007,5010.894645,5000.627543,99.257008,EL_C2_28_C
1008,5010.883266,5001.279633,99.224049,EL_C2_28A_E
1009,5010.142194,5000.566775,99.209209,EL_C2_28A_S
1010,5013.003718,5000.527675,99.307275,EL_D3_28_N
1011,5012.368178,5001.247258,99.272707,EL_D3_28_E
1012,5011.598666,5000.595329,99.310989,EL_D3_28_S
1013,5012.264850,4999.878703,99.334756,EL_D3_28_W
1014,5012.258404,5000.586333,99.303492,EL_D3_28_C
1015,5011.595802,5002.172054,99.214282,PF_E1_28_L1217
1016,5010.572032,5000.993888,99.189384,PF_C1_28_GS27
1017,5011.567313,5002.210167,99.189279,PF_E1_28_HM281
1018,5010.481099,5000.924722,99.181905,PF_C1_28_GS28
1019,5011.975245,5002.307046,99.222229,PF_E1_28_L1218
1020,5010.426804,5000.845055,99.199259,PF_C1_28_AF12
1021,5012.158962,5002.432990,99.204270,PF_E1_28_HM282
1022,5012.079786,5002.407854,99.192632,PF_E1_28_L1219
1023,5012.022650,5002.331518,99.191492,PF_E1_28_AF13
1024,5012.023259,5002.280573,99.190735,PF_E1_28_AF13
1025,5010.856357,5001.292655,99.212942,EL_C1_28_N
1026,5010.640046,5001.551147,99.186465,EL_C1_28_E
1027,5009.974685,5000.892267,99.163214,EL_C1_28_S
1028,5010.142934,5000.665472,99.193835,EL_C1_28_W
1029,5012.235080,5002.484373,99.175778,PF_E1_28_L1220
1030,5012.458596,5002.561598,99.163720,EL_E1_28_N
1031,5012.314671,5002.739527,99.153007,EL_E1_28_E
1032,5011.570717,5002.227985,99.180345,EL_E1_28_S
1033,5010.217753,5000.772383,99.144094,PL_C1_29_L1233
1034,5011.685551,5002.030658,99.201239,EL_E1_28_W
1035,5010.675783,4999.823236,99.222869,PF_B2_29_HM283
1036,5010.467348,5000.284036,99.198716,PF_B2_29_L1221
1037,5010.903920,4999.585000,99.222876,PF_B3_29_C14X151
1038,5009.759909,4999.894433,99.195932,PF_B2_29_L1222
1039,5010.343871,5000.184014,99.174173,PF_B2_29A_HM284
1040,5010.972916,4999.384347,99.234480,PFB3_29A_C14X153
1041,5010.017386,5000.124052,99.186250,PF_B2_29A_L1223
1042,5010.327722,5000.378564,99.173312,PF_B2_29A_HM285
1043,5010.803601,4999.926041,99.209822,EL_B2_29_N
1044,5010.165561,5000.638739,99.130791,EL_B2_29A_E
1045,5009.481041,4999.913607,99.188193,EL_B2_29_S
1046,5009.961595,5000.060289,99.182995,EL_B2_29_C
1047,5011.368989,4999.326486,99.238549,PF_B3_29A_HM286
1048,5010.082620,5000.578385,99.126398,PF_B1_29_N
1049,5009.962764,5000.742116,99.122570,PF_B1_29_E
1050,5009.490756,5000.173458,99.176337,PF_B1_29_S
1051,5009.455303,4999.945857,99.189658,PF_B1_29_W
1052,5009.712925,5000.357900,99.166079,PF_B1_29_C
1053,5010.845963,5000.345109,99.236655,PF_C2_29_L1224
1054,5010.615354,5000.271025,99.197863,PF_C2_29_L1225
1055,5010.837035,5000.379918,99.224421,PF_C2_29_C14X154
1056,5011.059917,5000.267431,99.217570,PF_C2_29_L1226
1057,5010.879987,5000.349663,99.200577,PF_C2_29_L1227
1058,5010.616315,5000.686843,99.204094,PF_C2_29_L1228
1059,5011.257087,5000.392264,99.224976,PF_C2_29_HM287
1060,5011.090151,5000.537888,99.212172,PF_C2_29_C14X155
1061,5011.185154,5000.862810,99.233977,PF_C2_29_L1229
1062,5010.516855,5000.685190,99.160927,PF_C2_29A_L1230
1063,5010.913718,5000.872200,99.156384,PF_C2_29A_L1231
1064,5010.536465,5000.930877,99.139358,PF_C2_29A_L1232
1065,5010.435536,5000.863024,99.140873,PF_C2_29A_HM288
1066,5011.515365,5000.562336,99.247682,EL_C2_29_N
1067,5010.798645,4999.966933,99.210150,EL_C2_29_W
1068,5010.909091,5001.305570,99.183840,EL_C2_29A_E
1069,5010.153700,5000.639925,99.130045,EL_C2_29A_S
1070,5010.817528,5000.623527,99.180669,EL_C2_29A_C
1071,5010.601963,4998.927910,99.265241,PL_B3_29A_HM289
1072,5011.707302,5000.819520,99.288084,PL_D2_29_L1234
1073,5011.675253,5000.692206,99.284860,PL_D2_29_L1235
1074,5011.695943,5000.717079,99.287555,PL_D2_29_L1236
1075,5010.605408,4998.878260,99.263718,PLB3_29A_C14X156
1076,5011.574060,5000.675514,99.245227,PL_D3_29_C14X157
1077,5010.650291,5001.252435,99.132624,PL_C1_29_C14X158
1078,5011.664583,5000.950344,99.248071,PL_D2_29_L1237
1079,5010.839176,5001.343213,99.146638,EL_C1_29_N
1080,5010.639889,5001.558169,99.139972,EL_C1_29_E
1081,5009.955918,5000.963834,99.134187,EL_C1_29_S
1082,5010.258312,5000.574402,99.131830,EL_C1_29_W
1083,5010.339631,5001.041557,99.114368,EL_C1_29_C
1084,5011.921326,5001.044167,99.275217,PF_D2_29_L1238
1085,5011.835543,5000.961155,99.264920,PF_D2_29_L1239
1086,5011.559268,5001.103296,99.279164,PF_D2_29_L1240
1087,5011.470194,5000.975504,99.227339,PF_D2_29_L1241
1088,5011.417364,5001.091802,99.232801,PF_D2_29_L1242
1089,5011.304762,5001.043665,99.240992,PF_D2_29_L1243
1090,5011.678417,5001.266024,99.259487,PF_D2_29_L1244
1091,5011.514080,4999.202982,99.243920,EL_B3_29A_N
1092,5010.843486,4999.909304,99.214554,EL_B3_29_E
1093,5010.474846,4998.886208,99.228077,EL_B3_29_S
1094,5010.881291,4998.515466,99.257156,EL_B3_29A_W
1095,5012.086415,5001.325122,99.264920,PF_D2_29_L1246
1096,5011.737223,5001.287039,99.258110,PF_D2_29_L1247
1097,5011.629348,5001.266023,99.238522,PF_D2_29_L1248
1098,5011.802108,5001.249320,99.222628,PF_D2_29_L1249
1099,5011.294131,5001.093682,99.249708,PF_D2_29_L1250
1100,5012.006242,5001.352854,99.217040,PF_D2_29_HM290
1101,5011.223026,4999.936308,99.265030,PF_C3_29_L1251
1102,5011.472720,5001.370222,99.208780,PF_D2_29_L1252
1103,5011.144827,4999.644451,99.227929,PF_C3_29_L1253
1104,5011.239214,5001.358256,99.234971,PF_D2_29_L1254
1105,5011.756252,5001.652703,99.223384,PF_D2_29_L1255
1106,5012.080603,5000.784053,99.266335,PF_D3_29_L1256
1107,5011.939558,5000.831805,99.254841,PF_D3_29_HM291
1108,5011.347389,4999.563988,99.277456,PF_C3_29_L1257
1109,5012.165811,5000.683376,99.255799,PF_D3_29_L1258
1110,5011.344873,4999.889304,99.240120,PF_C3_29_L1259
1111,5011.296027,5000.024281,99.263145,PF_C3_29_L1260
1112,5011.318539,4999.994104,99.279702,PF_C3_29_L1260
1113,5013.285219,4999.513542,103.185958,BR
1114,5013.185711,4999.904824,103.184746,BR
1115,5013.208645,4999.813519,103.082264,BR
1116,5011.323689,4999.912740,99.233869,PF_C3_29_L1261
1117,5011.338342,4999.990067,99.245526,PF_C3_29_L1262
1118,5011.752276,5000.979505,99.196801,PF_D2_29_L1263
1119,5011.387726,5000.165297,99.258801,PF_C3_29_HM292
1120,5011.582450,5001.543886,99.204878,PF_D2_29_L1264
1121,5011.497506,5001.706304,99.218241,PF_D2_29_L1265
1122,5011.429145,5000.237336,99.258604,PF_C3_29_L1266
1123,5011.215596,5001.520582,99.209320,PF_D2_29_L1267
1124,5012.914477,5000.591151,99.274921,PF_D3_29_L1268
1125,5012.330527,5001.094619,99.218858,PF_D3_29_L1269
1126,5011.705985,5000.722962,99.229221,PF_D3_29_C14X159
1127,5011.137245,5001.406376,99.181841,PF_D2_29_L1270
1128,5011.676105,5001.756197,99.187966,PF_D2_29_HM293
1129,5011.801678,5000.470771,99.236615,PF_D3_29_HM294
1130,5011.340470,5001.407462,99.175350,PF_D2_29A_L1271
1131,5011.504897,5000.192109,99.233956,PF_C3_29_L1272
1132,5011.544876,5000.411627,99.256326,PF_C3_29_L1273
1133,5011.841266,5000.335900,99.278206,PF_C3_29_L1274
1134,5011.750268,5000.041279,99.247807,PF_C3_29_L1275
1135,5012.334502,5001.235558,99.215100,EL_D2_29_N
1136,5011.654171,5001.957667,99.141563,EL_D2_29A_E
1137,5011.580451,5000.606635,99.239545,EL_D2_29_W
1138,5011.739902,5001.260712,99.198622,EL_D2_29_C
1139,5010.961740,5001.309490,99.159207,EL_D2_29A_S
1140,5011.894886,5000.315841,99.209403,PF_D3_29_HM295
1141,5012.156435,4999.939749,99.314868,PF_C3_29_L1276
1142,5012.994861,5000.523768,99.261270,EL_D3_29_N
1143,5012.335735,5001.237826,99.214347,EL_D3_29_E
1144,5011.608734,5000.574343,99.242358,EL_D3_29_S
1145,5012.286273,4999.858245,99.292057,EL_D3_29_W
1146,5012.287979,5000.567032,99.240756,EL_D3_29_C
1147,5011.601681,5001.975675,99.135979,EL_D1_29_N
1148,5010.922467,5001.297644,99.149096,EL_D1_29_W
1149,5011.028386,5001.910283,99.128012,EL_D1_29_C
1150,5012.240005,4999.845071,99.269460,EL_C3_29_N
1151,5011.577472,5000.551626,99.240715,EL_C3_29_E
1152,5010.853150,4999.915277,99.210905,EL_C3_29_S
1153,5011.548631,4999.235821,99.255976,EL_C3_29_W
1154,5011.629639,4999.912753,99.239290,EL_C3_29_C
1155,5011.658426,5000.439305,101.962918,BR
1156,5011.756244,5000.326886,102.189093,BR
1157,5011.813722,5000.260859,102.308640,BR
1158,5011.862310,5000.214570,102.371675,BR
1159,5011.859141,5000.218701,102.399761,BR
1160,5011.907246,5000.162997,102.432527,BR
1161,5011.934399,5000.131720,102.459853,BR
1162,5011.961817,5000.099939,102.506322,BR
1163,5011.991755,5000.065379,102.566031,BR
1164,5012.003600,5000.051711,102.608862,BR
1165,5012.119386,4999.917987,102.659644,BR
1166,5012.160768,4999.869943,102.697852,BR
1167,5012.177583,4999.850505,102.733761,BR
1168,5012.226716,4999.793775,102.757417,BR
1169,5012.239628,4999.778865,102.776085,BR
1170,5012.247470,4999.768880,102.803208,BR
1171,5012.271913,4999.740681,102.836641,BR
1172,5012.303252,4999.704531,102.877300,BR
1173,5012.319797,4999.685437,102.904244,BR
1174,5012.359398,4999.639745,102.908738,BR
1175,5012.390789,4999.603527,102.932070,BR
1176,5012.415013,4999.575563,102.939758,BR
1177,5012.429361,4999.559014,102.969572,BR
1178,5012.416971,4999.573318,103.021406,BR
1179,5012.428381,4999.560150,103.044353,BR
1180,5012.465500,4999.517316,103.060381,BR
1181,5012.469926,4999.512222,103.070619,BR
1182,5012.468020,4999.514448,103.103748,BR
1183,5012.470857,4999.511076,103.142393,BR
1184,5012.497630,4999.480258,103.182646,BR
1185,5012.495394,4999.482867,103.205587,BR
1186,5012.495083,4999.483234,103.228279,BR
1187,5012.533851,4999.438503,103.244538,BR
1188,5012.571554,4999.394973,103.243045,BR
1189,5012.613999,4999.346018,103.251012,BR
1190,5012.639178,4999.316970,103.255136,BR
1191,5012.678301,4999.271843,103.251038,BR
1192,5012.726006,4999.216794,103.257892,BR
1193,5012.755330,4999.182962,103.268795,BR
1194,5012.811700,4999.117898,103.221820,BR
1195,5012.775029,4999.160235,103.310865,BR
1196,5012.802450,4999.128597,103.338279,BR
1197,5012.814470,4999.114752,103.400432,BR
1198,5012.825076,4999.102528,103.431570,BR
1199,5012.835204,4999.090843,103.473085,BR
1200,5012.854404,4999.068699,103.537367,BR
1201,5012.872707,4999.047595,103.576146,BR
1202,5012.895467,4999.021346,103.664603,BR
1203,5012.901020,4999.014957,103.742656,BR
1204,5012.896694,4999.019988,103.849757,BR
1205,5012.736015,5002.358361,100.539297,NE_SEC_NAIL
1206,5012.495802,5002.514410,99.452745,NE_SEC_NAIL
1207,5013.870628,5001.076790,100.471622,NE_SEC_NAIL
1208,5013.828505,5001.061980,99.684726,NE_SEC_NAIL
1209,5009.941180,5000.038240,99.137045,PF_B2_30A_L1277
1210,5009.750209,4999.775792,99.146193,PF_B2_30A_L1278
1211,5009.685836,4999.720041,99.160470,PF_B2_30A_L1279
1212,5011.426497,4999.410235,99.169924,PF_C3_30_L1280
1213,5011.430424,4999.397929,99.174874,PF_C3_30_L1281
1214,5011.616133,5000.392072,99.190299,PF_C3_30A_L1282
1215,5009.933259,5000.098458,99.135980,PFB2_30A_C14X160
1216,5011.109104,4998.849182,99.174961,PFB2_30B_C14X161
1217,5011.504062,4999.193235,99.205625,EL_B3_30_N
1218,5010.822881,4999.883893,99.136864,EL_B3_30_E
1219,5010.841729,4998.517290,99.186778,EL_B3_30B_W
1220,5011.013196,4999.234097,99.177714,EL_B3_30_C
1221,5011.336101,5000.356639,99.152931,HM296_BC3_30
1222,5012.234979,4999.858904,99.229522,EL_C3_30_N
1223,5011.576749,5000.547503,99.170758,EL_C3_30_E
1224,5010.895425,4999.938794,99.139965,EL_C3_30A_S
1225,5011.540523,4999.254655,99.198945,EL_C3_30_W
1226,5011.550231,4999.939755,99.164864,EL_C3_30_C
1227,5010.799985,4999.927730,99.135347,EL_B2_30_N
1228,5010.098296,5000.561818,98.203592,EL_B2_30_E
1229,5009.474752,4999.938671,98.253811,EL_B2_30_S
1230,5010.758258,4985.487677,100.504247,CHECK 130712
1231,5011.988361,5000.337554,99.194429,PF_D330_L1183
1232,5012.172944,5000.158769,99.207186,PF_D330_L1184
1233,5012.178391,5000.367727,99.201617,PF_D330_C14X
1234,5014.353094,5000.465032,100.037892,EN_SECT_BL
1235,5012.663436,5002.335704,100.008489,EN_SECT_BL
1236,5011.047039,5000.255437,99.125840,PF_C2_30_HM297
1237,5011.890235,5000.326601,99.160659,PF_D3_30_HM298
1238,5010.118829,5000.587027,99.088837,EL_E1_30_N
1239,5009.956121,5000.792406,99.102574,EL_E1_30_E
1240,5009.456855,4999.949984,99.135439,EL_E1_30_W
1241,5009.668153,5000.340216,99.114843,EL_E1_30_C
1242,5010.859627,5001.197282,99.105991,PF_C2_30B_L1285
1243,5010.508860,5000.760232,99.104544,PF_C2_30B_L1286
1244,5012.137317,5000.590280,99.149846,PF_D3_30B_L1287
1245,5012.444923,5000.439957,99.173119,PF_D3_30B_L1288
1246,5010.876245,5000.351686,99.101462,PF_C2_30_L1289
1247,5010.640019,5001.047064,97.794026,PF_C2_30B_L1290
1248,5011.535826,5000.553297,99.141050,EL_C2_30_N
1249,5010.831428,4999.980305,99.115930,EL_C2_30_W
1250,5010.927034,5000.591675,99.110404,EL_C2_30B_C
1251,5010.912904,5001.311471,99.097923,EL_C2_30B_E
1252,5010.144845,5000.633503,99.088880,EL_C2_30B_S
1253,5012.975161,5000.513997,99.187460,EL_D3_30A_N
1254,5012.360135,5001.224178,99.153248,EL_D3_30_E
1255,5011.612976,5000.589860,99.164968,EL_D3_30_S
1256,5012.258417,4999.899526,99.211707,EL_D3_30_W
1257,5012.330466,5000.615539,99.156985,EL_D3_30_C
1258,5011.669148,5000.764689,99.201643,PF_D2_30_C14X163
1259,5010.681432,5001.291897,99.092980,PF_C1_30_L1300
1260,5010.180265,5000.970629,99.074699,PF_C1_30_L1301
1261,5011.441660,5000.808702,99.145238,PF_D2_30A_HM299
1262,5011.651863,5000.911766,99.179168,PF_D2_30A_HM300
1263,5010.862700,5001.336159,99.094648,EL_C1_30_N
1264,5010.154043,5000.694061,99.088756,EL_C1_30_W
1265,5010.291966,5001.225497,99.063448,EL_C1_30_C
1266,5011.909774,5001.438903,99.151178,PF_E2_30A_L1302
1267,5011.578150,5001.115744,99.153729,PF_E230A_C14X164
1268,5010.947363,5001.457482,99.119619,PF_D1_30_L1303
1269,5011.506202,4999.168004,99.134391,EL_B3_31_N
1270,5010.888594,4999.144795,99.147659,EL_B3_31_C
1271,5010.856019,4999.819189,99.077766,EL_B3_31A_E
1272,5010.851388,4998.532520,99.167543,EL_B3_31B_W
1273,5011.427418,5001.433999,99.133839,PF_D2_30B_L1304
1274,5011.256435,5001.978913,99.077771,PF_D1_30_L1289
1275,5011.094555,5001.656383,99.089396,PF_D1_30_L1290
1276,5011.633251,5001.983607,99.082652,EL_D1_30_N
1277,5011.473121,5002.187225,99.078217,EL_D1_30_E
1278,5010.661913,5001.592466,99.072918,EL_D1_30_S
1279,5010.926943,5001.337689,99.095673,EL_D1_30_W
1280,5012.328771,5001.241534,99.118486,EL_D2_30_N
1281,5011.652212,5001.962826,99.081271,EL_D2_30_E
1282,5010.938386,5001.280105,99.094977,EL_D2_30_S
1283,5011.592369,5000.627255,99.145317,EL_D2_30_W
1284,5011.588033,5001.207348,99.103282,EL_D2_30_C
1285,5010.328441,5000.119197,99.047472,PF_B2_31_HM301
1286,5011.476653,4999.491572,99.145145,PF_C3_31_C14X165
1287,5011.159556,4998.969315,99.134552,PF_B3_32A_L1290
1288,5010.820188,4999.982553,99.352862,EL_B2_31A_N
1289,5010.800659,4999.965698,99.054603,EL_B2_31A_N
1290,5010.170095,5000.639435,99.047151,EL_B2_31_E
1291,5010.043543,5000.149703,99.061442,EL_B2_31_C
1292,5009.427020,4999.971031,99.071832,EL_B2_31_S
1293,5010.369581,5000.342059,99.053665,PF_B2_31_L1291
1294,5011.087235,4999.150702,99.130335,PF_B3_32_C13X166
1295,5011.799575,4999.941072,99.119676,PF_C3_31_C13X167
1296,5011.712443,4999.743844,99.112068,PF_C3_31_L1292
1297,5011.333440,5000.311379,99.087312,PF_C3_31_L1293
1298,5011.419086,5000.373734,99.087382,PF_C3_31_L1293
1299,5011.357989,5000.342288,99.083521,PF_C3_31_L1293
1300,5011.366008,5000.314611,99.066018,PF_C3_31_L1293
1301,5012.216009,4999.828540,99.120497,EL_C3_31_N
1302,5011.576549,5000.549080,99.061439,EL_C3_31_E
1303,5010.857364,4999.938245,99.072567,EL_C3_31_S
1304,5011.518701,4999.241748,99.125270,EL_C3_31_W
1305,5011.547889,4999.916344,99.094611,EL_C3_31_C
1306,5011.557094,5000.057742,99.039186,PF_C3_31A_SF52
1307,5011.482070,4999.983765,99.086324,PF_C3_31A_SF52
1308,5011.450684,5000.050464,99.081252,PF_C3_31A_SF52
1309,5011.500945,5000.121878,99.076232,PF_C3_31A_SF52
1310,5011.581283,5000.129699,99.094902,PF_C3_31A_SF52
1311,5011.651416,5000.074629,99.099336,PF_C3_31A_SF52
1312,5011.639634,4999.985549,99.090137,PF_C3_31A_SF52
1313,5011.573377,4999.953265,99.092071,PF_C3_31A_SF52
1314,5011.505811,4999.957494,99.090110,PF_C3_31A_SF52
1315,5011.406261,5000.740323,99.082871,PF_C2_31_L1294
1316,5011.155610,5000.643966,99.081626,PF_C2_31_L1295
1317,5011.086891,5001.106731,99.089266,PF_C2_31_HM302
1318,5011.568496,4999.139225,99.090933,EL_B3_32A_N
1319,5010.900444,4998.509158,99.112827,EL_B3_32A_W
1320,5010.961828,4999.187047,99.071880,EL_B3_32_C
1321,5010.834237,4999.751234,99.028637,EL_B3_32B_E
1322,5010.387320,5000.756965,99.070961,PF_C2_31A_L1305
1323,5010.563042,5000.849811,99.080994,PF_C2_31A_L1306
1324,5010.784497,5000.805918,99.057390,PF_C2_31A_L1307
1325,5010.977343,5001.214158,99.077767,PF_C2_31A_L1308
1326,5010.562535,5000.670639,99.036160,PF_C2_31A_HM303
1327,5011.115086,5000.981433,99.043768,PF_C2_31_L1309
1328,5010.745467,5000.988696,99.040487,PF_C2_31A_L1310
1329,5010.155319,5000.633156,99.045022,EL_B1_31_N
1330,5009.938157,5000.861870,99.026169,EL_B1_31_E
1331,5009.424116,4999.977898,99.070987,EL_B1_31_W
1332,5010.696238,5001.002040,99.054103,PF_C2_31A_L1311
1333,5012.970533,5000.521630,99.080875,EL_D3_31_N
1334,5012.402755,5001.229794,99.063050,EL_D3_31_E
1335,5011.602741,5000.605525,99.071634,EL_D3_31_S
1336,5012.257954,4999.914425,99.121967,EL_D3_31_W
1337,5012.295137,5000.613187,99.088561,EL_D3_31_C
1338,5010.920991,4999.788521,98.963244,PF_B3_33_HM304
1339,5011.581632,5000.597015,99.059589,EL_C2_31_N
1340,5010.920531,5001.282229,99.054723,EL_C2_31A_E
1341,5010.162382,5000.654318,99.042645,EL_C2_31A_S
1342,5010.829361,4999.937601,99.062234,EL_C2_31_W
1343,5010.887113,5000.647058,99.053791,EL_C2_31_C
1344,5011.012313,4999.501105,99.043330,PF_B3_33A_L1312
1345,5010.972182,4999.654024,98.986820,PF_B3_33_L1313
1346,5010.780904,4999.785867,98.963299,PF_B3_33_C14X168
1347,5012.061854,5001.041488,99.094952,PF_D2_31_L1314
1348,5010.037364,5001.174363,99.015919,PF_C1_31_L1315
1349,5010.713127,5000.964803,99.041882,PF_C1_31_ART4
1350,5010.644005,5001.097359,99.060837,PF_C1_31_ART4
1351,5010.588261,5001.096230,99.067595,PF_C1_31_ART4
1352,5010.518990,5000.992868,99.044870,PF_C1_31_ART4
1353,5010.591849,5000.944023,99.046969,PF_C1_31_ART4
1354,5010.617607,5001.030269,99.045164,PF_C1_31_ART4
1355,5010.580428,5001.038261,99.054207,PF_C1_31_C14X169
1356,5010.781175,5001.340343,99.079301,PF_C1_31_HM305
1357,5010.843714,4999.258717,99.055785,PF_B3_33A_L1316
1358,5010.797666,5001.257048,99.055423,PF_C1_31_ART5
1359,5010.772474,5001.349790,99.060643,PF_C1_31_ART5
1360,5010.934184,5001.357497,99.046181,PF_C1_31_ART5
1361,5010.859667,5001.333145,99.060439,PF_C1_31_ART5
1362,5010.855309,5001.199424,99.009171,PF_C1_31_ART6
1363,5010.805408,5001.285105,99.043345,PF_C1_31_ART6
1364,5010.739280,5001.275383,99.053403,PF_C1_31_ART6
1365,5010.640217,5001.213750,99.073315,PF_C1_31_ART6
1366,5010.569933,5001.118035,99.065365,PF_C1_31_ART6
1367,5010.636911,5001.105054,99.048808,PF_C1_31_ART6
1368,5010.761176,5001.156895,99.024315,PF_C1_31_ART6
1369,5010.805030,5001.357931,99.041319,PF_C1_31_HM306
1370,5010.702000,5000.943980,99.044442,PF_C1_31_ART7
1371,5010.744183,5001.056083,99.025147,PF_C1_31_ART7
1372,5010.711672,5001.111738,99.038091,PF_C1_31_ART7
1373,5010.674826,5001.098317,99.051190,PF_C1_31_ART7
1374,5010.657144,5001.000148,99.038700,PF_C1_31_ART7
1375,5010.732565,5001.032441,99.024685,PF_C1_31_ART7
1376,5011.409383,5001.101575,99.091224,PF_D2_31_L1317
1377,5011.933622,5001.558725,99.029697,PF_D2_31_L1318
1378,5010.607914,5001.121299,99.032537,PF_C1_31_ART8
1379,5010.546105,5001.160505,99.022090,PF_C1_31_ART8
1380,5010.544326,5001.098460,99.021829,PF_C1_31_ART8
1381,5010.558395,5001.125772,99.007308,PF_C1_31_ART8
1382,5010.856706,5001.341543,99.032134,EL_C1_31_N
1383,5010.607687,5001.562869,99.019003,EL_C1_31_E
1384,5009.950357,5000.886313,99.022382,EL_C1_31_S
1385,5010.158514,5000.694976,99.033851,EL_C1_31_W
1386,5010.274565,5001.234375,99.012598,EL_C1_31_C
1387,5011.659909,5001.480417,99.032146,PF_D2_31_L1319
1388,5011.416453,5001.682346,99.008805,PF_D2_31_HM307
1389,5010.873018,5001.414097,99.084478,PF_D1_31_L1320
1390,5010.873422,5001.456144,99.076682,PF_D1_31_L1321
1391,5010.908511,5001.428477,99.070865,PF_D1_31_L1322
1392,5012.352039,5001.230425,99.064116,EL_D2_31_N
1393,5011.711567,5001.961119,99.019226,EL_D2_31_E
1394,5011.589959,5000.615799,99.075413,EL_D2_31_W
1395,5010.953752,5001.289254,99.048874,EL_D2_31_W
1396,5010.879608,4998.996758,99.080788,PF_B3_33_L1323
1397,5011.008601,4998.845796,99.106590,PF_B3_33_L1324
1398,5011.468935,5001.952572,99.003627,PF_D1_31_C14X170
1399,5011.358920,5001.985484,99.017273,PF_D1_31_L1325
1400,5011.104999,4998.851871,99.063501,PF_B3_33B_L1326
